talk_id,title,speaker,recorded_date,published_date,event,duration,views,likes
6379.0,"A vehicle built in Africa, for Africa",Joel Jackson,2017-08-27,2017-12-19,TEDGlobal 2017,488.0,1111422.0,33000.0
6493.0,A mother and son united by love and art,Deb Willis and Hank Willis Thomas,2017-11-02,2017-12-20,TEDWomen 2017,625.0,1025248.0,30000.0
6496.0,The next generation of African architects and designers,Christian Benimana,2017-08-27,2017-12-21,TEDGlobal 2017,767.0,1051513.0,31000.0
6553.0,"""Good"" and ""bad"" are incomplete stories we tell ourselves",Heather Lanier,2017-10-04,2017-12-21,TED@BCG Milan,806.0,2884935.0,86000.0
8419.0,You aren't at the mercy of your emotions -- your brain creates them,Lisa Feldman Barrett,2017-12-06,2018-01-02,TED@IBM,1099.0,6688649.0,200000.0
6594.0,How adoption worked for me,Christopher Ategeka,2017-08-27,2018-01-02,TEDGlobal 2017,468.0,1079089.0,32000.0
8418.0,3 thoughtful ways to conserve water,Lana Mazahreh,2017-10-04,2018-01-03,TED@BCG Milan,672.0,1299812.0,38000.0
8529.0,Why we need to move manufacturing off-planet,James Orsulak,2017-11-10,2018-01-03,TEDxMileHigh,831.0,29182.0,875.0
2860.0,Our treatment of HIV has advanced. Why hasn't the stigma changed?,Arik Hartmann,2016-09-10,2018-01-04,TEDxVermilionStreet,1017.0,1202758.0,36000.0
6639.0,What we don't teach kids about sex,Sue Jaye Johnson,2017-06-06,2018-01-04,TED Residency,429.0,3723986.0,111000.0
8420.0,"Mammoths resurrected, geoengineering and other thoughts from a futurist",Stewart Brand and Chris Anderson,2017-04-24,2018-01-05,TED2017,1821.0,1196680.0,35000.0
8158.0,The inspiring truth in fiction,Tomas Elemans,2017-11-14,2018-01-05,TED@Tommy,474.0,59004.0,1700.0
8108.0,How data is driving the future of fashion,Steve Brown,2017-11-14,2018-01-05,TED@Tommy,584.0,22050.0,661.0
8149.0,One dad's mission to rebuild bonds between kids and their fathers,Dwight Stitt,2017-11-14,2018-01-08,TED@Tommy,757.0,17763.0,532.0
8156.0,A data translation toolkit that anyone can use,Jonathan Koch,2017-11-14,2018-01-08,TED@Tommy,516.0,8234.0,247.0
8154.0,Why your business needs dissenters,Andrew Millar,2017-11-14,2018-01-08,TED@Tommy,527.0,18382.0,551.0
8152.0,How a child's mess could help you rediscover your creativity ,Gabriela Roa,2017-11-14,2018-01-08,TED@Tommy,776.0,8955.0,268.0
8153.0,For women in pursuit of motherhood and a career,Irene Mora,2017-11-14,2018-01-08,TED@Tommy,627.0,92289.0,2700.0
8148.0,Lessons from a lifetime of bad advice,Nicole Wilson,2017-11-14,2018-01-08,TED@Tommy,540.0,14507.0,435.0
8147.0,A millennial's unexpected secret to success,Daniela Zamudio,2017-11-14,2018-01-08,TED@Tommy,472.0,23603.0,708.0
6668.0, Inside Africa's thriving art scene,Touria El Glaoui,2017-08-27,2018-01-08,TEDGlobal 2017,467.0,953910.0,28000.0
8107.0,How companies predict fashion trends and kill individuality,Mahir Can Işik,2017-11-14,2018-01-08,TED@Tommy,494.0,42913.0,1200.0
7394.0,How adaptive clothing empowers people with disabilities,Mindy Scheier,2017-11-14,2018-01-09,TED@Tommy,810.0,1051646.0,31000.0
8417.0,Medical tech designed to meet Africa's needs,Soyapi Mumba,2017-08-27,2018-01-09,TEDGlobal 2017,334.0,1083030.0,32000.0
8955.0,What we can learn from college athletes,Kendall Spencer,2017-11-18,2018-01-10,TEDxBeaconStreet,678.0,28248.0,847.0
6669.0,How we can stop Africa's scientific brain drain,Kevin Njabo,2017-08-27,2018-01-10,TEDGlobal 2017,505.0,1003261.0,30000.0
8422.0,How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,2016-11-12,2018-01-11,TEDxMontreal,860.0,1022900.0,30000.0
8423.0,Want to be more creative? Go for a walk,Marily Oppezzo,2017-04-23,2018-01-11,TEDxStanford,315.0,4138666.0,124000.0
8421.0,How to put the power of law in people's hands,Vivek Maru,2017-08-27,2018-01-12,TEDGlobal 2017,1173.0,1319648.0,39000.0
8588.0,A one-man musical phenomenon,Jacob Collier,2017-04-24,2018-01-12,TED2017,904.0,1391738.0,41000.0
9048.0,"The search for ""aha!"" moments",Matt Goldman,2017-10-17,2018-01-16,TED Salon Brightline Initiative,842.0,1337648.0,40000.0
9219.0,Talk about your death while you're still healthy,Michelle Knox,2017-12-11,2018-01-16,TED@Westpac,816.0,1425703.0,42000.0
8589.0,The hidden role informal caregivers play in health care,Scott Williams,2017-11-28,2018-01-17,"TED@Merck KGaA, Darmstadt, Germany",561.0,1200433.0,36000.0
8606.0,"See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,2017-04-24,2018-01-18,TED2017,691.0,2195843.0,65000.0
8799.0,American bipartisan politics can be saved -- here's how,Bob Inglis,2017-11-18,2018-01-18,TEDxBeaconStreet,638.0,2373824.0,71000.0
8947.0,Want to change the world? Start by being brave enough to care,Cleo Wade,2017-11-01,2018-01-19,TEDWomen 2017,651.0,3620802.0,108000.0
8779.0,What comes after tragedy? Forgiveness,Azim Khamisa and Ples Felix,2017-11-01,2018-01-19,TEDWomen 2017,777.0,1167365.0,35000.0
6602.0,An economic case for protecting the planet,Naoko Ishii,2017-09-20,2018-01-22,TEDGlobal>NYC,844.0,1410931.0,42000.0
8866.0,The business benefits of doing good,Wendy Woods,2017-10-04,2018-01-23,TED@BCG Milan,925.0,1567413.0,47000.0
9614.0,What I learned designing a school for the deaf,Marcus Adrian,2017-10-27,2018-01-23,TEDxGatewayArch,1024.0,9817.0,294.0
8786.0,The dangerous evolution of HIV,Edsel Salvaña,2017-08-27,2018-01-23,TEDGlobal 2017,275.0,1399085.0,41000.0
8787.0,"Photos of Africa, taken from a flying lawn chair",George Steinmetz,2017-08-27,2018-01-24,TEDGlobal 2017,634.0,504954.0,15000.0
8780.0,What's it like to be a robot?,Leila Takayama,2017-04-02,2018-01-25,TEDxPaloAlto,766.0,1231892.0,36000.0
8788.0,The surprising solution to ocean plastic,David Katz,2017-12-06,2018-01-25,TED@IBM,703.0,2144134.0,64000.0
9464.0,The thrilling potential for off-grid solar energy,Amar Inamdar,2017-08-27,2018-01-26,TEDGlobal 2017,858.0,1678154.0,50000.0
6672.0,Why I study the most dangerous animal on earth -- mosquitoes,Fredros Okumu,2017-08-27,2018-01-29,TEDGlobal 2017,759.0,1259041.0,37000.0
8429.0,How we're tracking medical donations across the world,Christian Schröter,2017-11-28,2018-01-30,"TED@Merck KGaA, Darmstadt, Germany",649.0,3263.0,97.0
9033.0,Could fish social networks help us save coral reefs?,Mike Gil,2017-08-27,2018-01-30,TEDGlobal 2017,273.0,1054807.0,31000.0
8424.0,From flesh eating bacteria to molecular superglue,Bijan Zakeri,2017-11-28,2018-01-30,"TED@Merck KGaA, Darmstadt, Germany",571.0,7928.0,237.0
8425.0,Meet the robot designed like an octopus tentacle,Carl Vause,2017-11-28,2018-01-30,"TED@Merck KGaA, Darmstadt, Germany",375.0,4628.0,138.0
8590.0,Finding music in mundanity,Tim Exile,2017-11-28,2018-01-30,"TED@Merck KGaA, Darmstadt, Germany",487.0,5016.0,150.0
8426.0,How fiction can help us better understand our reality,Christian Wickert,2017-11-28,2018-01-30,"TED@Merck KGaA, Darmstadt, Germany",604.0,21662.0,649.0
8427.0,"Can we ""print"" smart objects?",Dan Walker,2017-11-28,2018-01-30,"TED@Merck KGaA, Darmstadt, Germany",467.0,3449.0,103.0
9463.0,The gift and power of emotional courage,Susan David,2017-11-02,2018-01-30,TEDWomen 2017,998.0,9973830.0,299000.0
8428.0,Using happiness to evaluate a company's success,Lena Dumont,2017-11-28,2018-01-30,"TED@Merck KGaA, Darmstadt, Germany",344.0,16612.0,498.0
8592.0,3 things I learned from my intellectually disabled son,Emilie Weight,2017-11-28,2018-01-30,"TED@Merck KGaA, Darmstadt, Germany",570.0,29202.0,876.0
9125.0,My failed mission to find God -- and what I found instead,Anjali Kumar,2017-11-02,2018-01-31,TEDWomen 2017,961.0,3729242.0,111000.0
9473.0,6 space technologies we can use to improve life on Earth,Danielle Wood,2017-11-16,2018-02-01,TEDNYC,641.0,1416391.0,42000.0
9636.0,Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",2017-11-02,2018-02-01,TEDWomen 2017,459.0,980065.0,29000.0
10263.0,The importance of visual literacy,David Hooker,2017-11-18,2018-02-01,TEDxBeaconStreet,1067.0,26659.0,799.0
6671.0,From death row to law graduate,Peter Ouko,2017-08-27,2018-02-02,TEDGlobal 2017,521.0,1072568.0,32000.0
9214.0,How I use Minecraft to help kids with autism,Stuart Duncan,2017-04-22,2018-02-02,TEDxYorkU,646.0,1242746.0,37000.0
9987.0,How to fix a broken heart,Guy Winch,2017-04-24,2018-02-05,TED2017,735.0,14393203.0,431000.0
9296.0,This deep-sea mystery is changing our understanding of life,Karen Lloyd,2017-10-04,2018-02-06,TED@BCG Milan,778.0,2586728.0,77000.0
9403.0,"How we can help hungry kids, one text at a time",Su Kahumbu,2017-08-27,2018-02-06,TEDGlobal 2017,445.0,1037787.0,31000.0
10622.0,Why girls and boys should play sports together,John Brenkus,2018-01-27,2018-02-07,TEDxUniversityofNevada,972.0,59863.0,1700.0
9687.0,How architecture can create dignity for all,John Cary,2017-11-01,2018-02-07,TEDWomen 2017,803.0,1125540.0,33000.0
9986.0,This company pays kids to do their math homework,Mohamad Jebara,2017-12-11,2018-02-08,TED@Westpac,811.0,1175339.0,35000.0
9781.0,How protest is redefining democracy around the world,Zachariah Mampilly,2017-08-27,2018-02-08,TEDGlobal 2017,606.0,947380.0,28000.0
9807.0,3 lessons of revolutionary love in a time of rage,Valarie Kaur,2017-11-01,2018-02-09,TEDWomen 2017,1322.0,3259063.0,97000.0
9985.0,"""My Fine Reward""",Tito Deler,2017-11-14,2018-02-09,TED@Tommy,164.0,233197.0,6900.0
10365.0,A mathematical model for predicting Parkinson's,Eleftheria Pissadaki,2017-12-06,2018-02-12,TED@IBM,584.0,7259.0,217.0
10364.0,How our brains will keep up with AI,Bruno Michel,2017-12-06,2018-02-12,TED@IBM,608.0,8224.0,246.0
10363.0,Can we be friends with our AI?,Adam Cutler,2017-12-06,2018-02-12,TED@IBM,548.0,13713.0,411.0
9500.0,Machines need an algorithm for humor. This is what it looks like,Vinith Misra,2015-10-15,2018-02-12,TED@IBM,712.0,10398.0,311.0
9501.0,How a company can nurture its internal rebels,Shoel Perelman,2015-10-15,2018-02-12,TED@IBM,450.0,11719.0,351.0
9502.0,The microbes in our food can save lives,Robert Prill,2015-10-15,2018-02-12,TED@IBM,437.0,7521.0,225.0
9504.0,What makes technology so habit-forming?,Nir Eyal,2015-10-15,2018-02-12,TED@IBM,797.0,106253.0,3100.0
10032.0,Take back control of your personal data,Maria Dubovitskaya,2015-10-15,2018-02-12,TED@IBM,582.0,17510.0,525.0
9506.0,This weather forecasting model is actually accurate,Lloyd Treinish,2015-10-15,2018-02-12,TED@IBM,502.0,37506.0,1100.0
10373.0,"""Home to Oakland"" and ""Walk Away""",Lisa-Marie Johnston,2015-10-15,2018-02-12,TED@IBM,479.0,3555.0,106.0
9465.0,The world's first AI legal assistant ,Andrew Arruda,2016-11-15,2018-02-12,TED@IBM,605.0,73690.0,2200.0
9509.0,The future of supercomputers? A quantum chip colder than outer space,Jerry Chow,2015-10-15,2018-02-12,TED@IBM,678.0,39685.0,1100.0
10377.0,A super-strong plastic that reverts to dust,Jeannette Garcia,2015-10-15,2018-02-12,TED@IBM,473.0,21175.0,635.0
9512.0,Why millennials today hold more power than ever before,Jared Kleinert,2015-10-15,2018-02-12,TED@IBM,469.0,25326.0,759.0
10039.0,How IBM's Watson is redefining the future of cooking,Florian Pinel,2014-09-23,2018-02-12,TED@IBM,408.0,13938.0,418.0
9503.0,Efficient leadership in the digital era,Charlene Li,2014-09-23,2018-02-12,TED@IBM,636.0,147590.0,4400.0
9510.0,Can credit scores be determined by cellphone data?,Eric Mibuari,2015-10-15,2018-02-12,TED@IBM,605.0,12714.0,381.0
9469.0,What if the best fertilizer was an algorithm?,Laxmi Parida,2016-11-15,2018-02-12,TED@IBM,644.0,13152.0,394.0
9471.0,A library of minds,Juliane Gallina,2016-11-15,2018-02-12,TED@IBM,725.0,6714.0,201.0
9472.0,Why the brain is simpler than we think,James Kozloski,2016-11-15,2018-02-12,TED@IBM,892.0,8862.0,265.0
10038.0,The big data behind complex human emotions ,Erick Brethenoux,2014-09-23,2018-02-12,TED@IBM,545.0,11246.0,337.0
9508.0,Easing water scarcity by understanding when and where it flows,Kala Fleming,2015-10-15,2018-02-12,TED@IBM,548.0,13253.0,397.0
10366.0,A poet's plea to save our planet, IN-Q,2017-12-06,2018-02-12,TED@IBM,294.0,31027.0,930.0
10041.0,"A local, sustainable solution to the energy crisis",Gianluca Ambrosetti,2014-09-23,2018-02-12,TED@IBM,491.0,16092.0,482.0
10370.0,Can we protect AI from our biases?,Robin Hauser,2017-12-06,2018-02-12,TED@IBM,747.0,38784.0,1100.0
9474.0,We are not mud ,Ise Lyfe,2016-11-15,2018-02-12,TED@IBM,428.0,6265.0,187.0
10372.0,"""San Francisco""", The Ferocious Few,2017-12-06,2018-02-12,TED@IBM,260.0,2884.0,86.0
10368.0,8 steps to understanding information (and maybe the universe),Phil Tetlow,2017-12-06,2018-02-12,TED@IBM,945.0,11967.0,359.0
9475.0,An instrument anyone can play,Tim Exile,2016-11-15,2018-02-12,TED@IBM,522.0,23939.0,718.0
9468.0,A business against racism ,Villy Wang,2016-11-15,2018-02-12,TED@IBM,685.0,21543.0,646.0
10369.0,How we'll predict the next refugee crisis,Rana Novack,2017-12-06,2018-02-12,TED@IBM,736.0,13384.0,401.0
9470.0,To the beat of light,The Holladay Brothers,2016-11-15,2018-02-12,TED@IBM,302.0,3944.0,118.0
10371.0,Technology that tackles the teen suicide epidemic,Tanmay Bakshi,2017-12-06,2018-02-12,TED@IBM,560.0,93632.0,2800.0
9466.0,Diversity in harmony, Wobbly World,2016-11-15,2018-02-12,TED@IBM,339.0,6027.0,180.0
9507.0,Can a teddybear change how children relate to their own disease?,Aaron Horowitz,2015-10-15,2018-02-12,TED@IBM,610.0,8051.0,241.0
10367.0,The mind-body problem of scientific discovery,Natalie Gunn,2017-12-06,2018-02-12,TED@IBM,522.0,7912.0,237.0
10046.0,How we could use big data to forecast the next global outbreak,Monika Blaumueller,2014-09-23,2018-02-12,TED@IBM,427.0,7939.0,238.0
10375.0,How does the brain work in everyday situations?,Tan Le,2014-09-23,2018-02-12,TED@IBM,544.0,74629.0,2200.0
10042.0,How to achieve more quality hospital care (with less noise),Inhi Cho Suh,2014-09-23,2018-02-12,TED@IBM,553.0,14531.0,435.0
10043.0,The importance of emotional tone in the digital age,Kareem Yusuf,2014-09-23,2018-02-12,TED@IBM,693.0,21255.0,637.0
10044.0,A vision of the future from IBM's most prolific inventor,Lisa Seacat DeLuca,2014-09-23,2018-02-12,TED@IBM,505.0,25730.0,771.0
9467.0,How to trick yourself into good behavior ,Bob Nease,2016-11-15,2018-02-12,TED@IBM,703.0,34938.0,1000.0
10644.0,"""Good Morning Young Artist"" and ""Ms. Metronome""",Mike Sempert,2014-09-23,2018-02-12,TED@IBM,232.0,2654.0,79.0
10173.0,Capitalism isn't an ideology -- it's an operating system,Bhu Srinivasan,2017-10-17,2018-02-12,TED Salon Brightline Initiative,361.0,1134908.0,34000.0
9505.0,Why social media is reimagining our future,Bryan Kramer,2014-09-23,2018-02-12,TED@IBM,744.0,92849.0,2700.0
10045.0,The ethics of collecting data,Marie Wallace,2014-09-23,2018-02-12,TED@IBM,621.0,77487.0,2300.0
9126.0,The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,2017-05-03,2018-02-13,TEDxOslo,691.0,1733712.0,52000.0
9988.0,The surprising ingredient that makes businesses work better,Marco Alverà,2017-10-04,2018-02-13,TED@BCG Milan,838.0,3190042.0,95000.0
10376.0,Why I train grandmothers to treat depression,Dixon Chibanda,2017-11-01,2018-02-14,TEDWomen 2017,734.0,3096559.0,92000.0
10548.0,It's (past) time to appreciate cultural diversity,Hayley Yeates,2017-12-11,2018-02-15,TED@Westpac,525.0,133673.0,4000.0
10561.0,Using Aboriginal traditions to teach tech,Michael Mieni,2017-12-11,2018-02-15,TED@Westpac,575.0,11831.0,354.0
10572.0,What happens when we take humans out of work?,Tomer Garzberg,2017-12-11,2018-02-15,TED@Westpac,589.0,9049.0,271.0
10569.0,Where are we trying to end up?,Rach Ranton,2017-12-11,2018-02-15,TED@Westpac,728.0,14493.0,434.0
10565.0,The complex path to sustainability ,Olivia Tyler,2017-12-11,2018-02-15,TED@Westpac,460.0,53615.0,1600.0
10556.0,Why schools should teach entrepreneurship,Linda Zhang,2017-12-11,2018-02-15,TED@Westpac,662.0,47086.0,1400.0
10576.0,The rhythmic beauty of collaboration,Shadé Zahrai and Aric Yegudkin,2017-12-11,2018-02-15,TED@Westpac,171.0,50709.0,1500.0
9989.0,Fashion that celebrates African strength and spirit,Walé Oyéjidé,2017-08-27,2018-02-15,TEDGlobal 2017,284.0,933837.0,28000.0
10574.0,The most precious commodity of all?,Will Jenkins,2017-12-11,2018-02-15,TED@Westpac,585.0,15275.0,458.0
10578.0,Facing the future together,Rowan Fitzpatrick and Heart of Mind,2017-12-11,2018-02-15,TED@Westpac,334.0,2401.0,72.0
10193.0,3 creative ways to fix fashion's waste problem,Amit Kalra,2017-11-14,2018-02-15,TED@Tommy,578.0,1272325.0,38000.0
10546.0,When genetic choice becomes personal,Alastair O'Neill,2017-12-11,2018-02-15,TED@Westpac,990.0,14714.0,441.0
10358.0,The secret to great opportunities? The person you haven't met yet,Tanya Menon,2017-03-25,2018-02-16,TEDxOhioStateUniversity,836.0,2343785.0,70000.0
10550.0,"Looking for a job? Highlight your ability, not your experience",Jason Shen,2017-11-28,2018-02-20,TED Residency,380.0,4779922.0,143000.0
10360.0,"How we can build AI to help humans, not hurt us",Margaret Mitchell,2017-10-04,2018-02-20,TED@BCG Milan,586.0,1209805.0,36000.0
10802.0,A life-saving invention that prevents human stampedes,Nilay Kulkarni,2018-01-24,2018-02-21,TEDNYC,456.0,1097928.0,32000.0
10666.0,How to resolve racially stressful situations,Howard C. Stevenson,2017-11-01,2018-02-21,TEDMED 2017,1045.0,2583107.0,77000.0
10378.0,"Refugees want empowerment, not handouts",Robert Hakiza,2017-08-27,2018-02-22,TEDGlobal 2017,396.0,967578.0,29000.0
10681.0,"How to have a healthier, positive relationship to sex",Tiffany Kagure Mugo and Siphumeze Khundayi,2017-11-01,2018-02-22,TEDWomen 2017,687.0,1489045.0,44000.0
10975.0,You don't have to be an expert to solve big problems,Tapiwa Chiwewe,2017-12-06,2018-02-23,TED@IBM,507.0,1619045.0,48000.0
9930.0,The role of human emotions in science and research,Ilona Stengel,2017-12-28,2018-02-26,"TED@Merck KGaA, Darmstadt, Germany",632.0,1316367.0,39000.0
11008.0,Be humble -- and other lessons from the philosophy of water,Raymond Tang,2017-12-11,2018-02-27,TED@Westpac,572.0,4281171.0,128000.0
10807.0,A funny look at the unintended consequences of technology,Chuck Nice,2017-04-24,2018-02-27,TED2017,632.0,1018997.0,30000.0
10362.0,The brain-changing benefits of exercise,Wendy Suzuki,2017-11-01,2018-02-28,TEDWomen 2017,773.0,15273878.0,458000.0
11974.0,How I change perceptions by drawing comics,Shawn Martinbrough,2017-10-27,2018-03-01,TEDxMidAtlantic 2017,676.0,10067.0,302.0
11226.0,How we look kilometers below the Antarctic ice sheet,Dustin Schroeder,2017-04-23,2018-03-01,TEDxStanford,662.0,1028938.0,30000.0
10835.0,To learn is to be free,Shameem Akhtar,2017-11-01,2018-03-01,TEDWomen 2017,745.0,1471960.0,44000.0
10727.0,How we became sisters,Felice Belle and Jennifer Murphy,2017-11-01,2018-03-02,TEDWomen 2017,755.0,993561.0,29000.0
5351.0,How to connect with depressed friends,Bill Bernat,2017-11-04,2018-03-02,TEDxSnoIsleLibraries,780.0,1935095.0,58000.0
11087.0,What I learned when I conquered the world's toughest triathlon,Minda Dentler,2017-11-01,2018-03-05,TEDWomen 2017,785.0,1403274.0,42000.0
11720.0,What soccer can teach us about freedom,Marc Bamuthi Joseph,2017-08-27,2018-03-05,TEDGlobal 2017,332.0,1072797.0,32000.0
10361.0, Do you really know why you do what you do?,Petter Johansson,2016-11-11,2018-03-06,TEDxUppsalaUniversity,960.0,1641060.0,49000.0
10750.0,How fashion helps us express who we are -- and what we stand for,Kaustav Dey,2017-11-14,2018-03-06,TED@Tommy,743.0,1299047.0,38000.0
11199.0,How shocking events can spark positive change,Naomi Klein,2017-09-20,2018-03-07,TEDGlobal>NYC,923.0,2643433.0,79000.0
11684.0,The wonderful world of life in a drop of water,Simone Bianco and Tom Zimmerman,2017-12-06,2018-03-07,TED@IBM,656.0,1160211.0,34000.0
11685.0,"To solve the world's biggest problems, invest in women and girls",Musimbi Kanyoro,2017-11-01,2018-03-08,TEDWomen 2017,860.0,1341585.0,40000.0
12356.0,The Daily Show's secret to creativity,WorkLife with Adam Grant,2018-03-14,2018-03-08,WorkLife with Adam Grant,2024.0,57383.0,1700.0
11871.0,The best way to help is often just to listen,Sophie Andrews,2017-11-01,2018-03-09,TEDMED 2017,853.0,1786573.0,53000.0
11089.0,"The radical beauty of Africa, in portraits",Iké Udé,2017-08-27,2018-03-12,TEDGlobal 2017,793.0,280501.0,8400.0
11486.0,What a world without prisons could look like,Deanna Van Buren,2017-11-01,2018-03-13,TEDWomen 2017,909.0,1169098.0,35000.0
11869.0,How to inspire every child to be a lifelong reader,Alvin Irby,2017-11-28,2018-03-13,TED Residency,437.0,1418935.0,42000.0
12650.0,Why we should end animal agriculture ,Jacy Reese Anthis,2018-02-03,2018-03-14,TEDxUniversityofMississippi,786.0,171278.0,5100.0
9951.0,3 myths about the future of work (and why they're not true),Daniel Susskind,2017-12-28,2018-03-14,"TED@Merck KGaA, Darmstadt, Germany",937.0,1651244.0,49000.0
3618.0,Why must artists be poor?,Hadi Eldebek,2016-12-13,2018-03-15,TED Residency,391.0,1355826.0,40000.0
12349.0,How the progress bar keeps you sane,Daniel Engber,2018-03-15,2018-03-15,Small Thing Big Idea,214.0,728525.0,21000.0
12350.0,How the jump rope got its rhythm,Kyra Gaunt,2018-03-15,2018-03-15,Small Thing Big Idea,202.0,590498.0,17000.0
12347.0,"The 3,000-year history of the hoodie",Paola Antonelli,2018-03-15,2018-03-15,Small Thing Big Idea,199.0,844912.0,25000.0
12348.0,Why the pencil is perfect,Caroline Weaver,2018-03-15,2018-03-15,Small Thing Big Idea,206.0,1406351.0,42000.0
12346.0,The genius of the London Tube Map,Michael Bierut,2018-03-15,2018-03-15,Small Thing Big Idea,181.0,1349048.0,40000.0
12352.0,The hidden ways stairs shape your life,David Rockwell,2018-03-15,2018-03-15,Small Thing Big Idea,175.0,576746.0,17000.0
12353.0,How the hyperlink changed everything,Margaret Gould Stewart,2018-03-15,2018-03-15,Small Thing Big Idea,200.0,462300.0,13000.0
10274.0,The Great Migration and the power of a single decision,Isabel Wilkerson,2017-11-01,2018-03-15,TEDWomen 2017,1065.0,2712676.0,81000.0
12729.0,Cómo darle credibilidad a tu voz,Emma Rodero,2018-02-17,2018-03-15,TEDxMalagueta,1003.0,4555823.0,136000.0
12351.0,How the button changed fashion,Isaac Mizrahi,2018-03-15,2018-03-15,Small Thing Big Idea,127.0,611134.0,18000.0
12459.0,"""my mama"" / ""BLACK BANANA""", Rei,2017-10-17,2018-03-16,TED Salon Brightline Initiative,507.0,573386.0,17000.0
12354.0,What we can do about the culture of hate,Sally Kohn,2017-11-01,2018-03-16,TEDWomen 2017,1056.0,1419732.0,42000.0
11997.0,How I use art to bridge misunderstanding,Adong Judith,2017-08-27,2018-03-19,TEDGlobal 2017,290.0,1034846.0,31000.0
10266.0,Can I have your brain? The quest for truth on concussions and CTE,Chris Nowinski,2017-11-18,2018-03-19,TEDxBeaconStreet,670.0,1203819.0,36000.0
12303.0,A rite of passage for late life,Bob Stein,2017-11-28,2018-03-20,TED Residency,343.0,1239336.0,37000.0
11337.0,What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,2017-11-01,2018-03-20,TEDWomen 2017,892.0,990820.0,29000.0
12302.0,"For survivors of Ebola, the crisis isn't over",Soka Moses,2017-11-01,2018-03-21,TEDMED 2017,834.0,943216.0,28000.0
12060.0,The human stories behind mass incarceration,Eve Abrams,2017-11-01,2018-03-22,TEDWomen 2017,809.0,1037488.0,31000.0
11327.0,Need a new idea? Start at the edge of what is known,Vittorio Loreto,2017-10-04,2018-03-22,TED@BCG Milan,959.0,1620397.0,48000.0
12803.0,The rhythm of Afrobeat, Sauti Sol,2017-08-27,2018-03-23,TEDGlobal 2017,735.0,342202.0,10000.0
12066.0,How to tame your wandering mind,Amishi Jha,2017-03-17,2018-03-23,TEDxCoconutGrove,1078.0,5254022.0,157000.0
9982.0,What if we paid doctors to keep people healthy?,Matthias Müllenbeck,2017-11-26,2018-03-26,"TED@Merck KGaA, Darmstadt, Germany",630.0,1574289.0,47000.0
12501.0,How quantum physics can make encryption stronger,Vikram Sharma,2017-12-10,2018-03-27,TED@Westpac,703.0,1247762.0,37000.0
13062.0,How fungi recognize (and infect) plants,Mennat El Ghalid,2017-08-27,2018-03-27,TEDGlobal 2017,266.0,1192004.0,35000.0
13585.0,How to stop screwing yourself over,Mel Robbins,2011-06-04,2018-03-28,TEDxSF,1300.0,29769377.0,893000.0
13584.0,What makes you special?,Mariana Atencio,2017-04-27,2018-03-28,TEDxUniversityofNevada,1067.0,20889351.0,626000.0
12908.0,Academic research is publicly funded -- why isn't it publicly available?,Erica Stone,2016-10-28,2018-03-28,TEDxMileHighWomen,574.0,1037233.0,31000.0
13587.0,My philosophy for a happy life,Sam Berns,2013-10-25,2018-03-28,TEDxMidAtlantic 2013,765.0,45113426.0,1300000.0
13589.0,Why people believe they can't draw,Graham Shaw,2015-02-28,2018-03-28,TEDxHull,904.0,38245064.0,1100000.0
8298.0,My descent into America's neo-Nazi movement -- and how I got out,Christian Picciolini,2017-11-10,2018-03-28,TEDxMileHigh,1209.0,4536923.0,136000.0
13586.0,Why you should quit social media,Cal Newport,2016-06-03,2018-03-28,TEDxTysons,831.0,9758061.0,292000.0
13588.0,Plus-size? More like my size,Ashley Graham,2015-04-25,2018-03-28,TEDxBerkleeValencia,595.0,4443733.0,133000.0
12202.0,The role of faith and belief in modern Africa,Ndidi Nwuneli,2017-08-27,2018-03-29,TEDGlobal 2017,782.0,946368.0,28000.0
12370.0,Why I choose humanism over faith,Leo Igwe,2017-08-27,2018-03-29,TEDGlobal 2017,610.0,1294468.0,38000.0
12409.0,Our fight for disability rights -- and why we're not done yet,Judith Heumann,2016-10-21,2018-03-30,TEDxMidAtlantic,1020.0,1320969.0,39000.0
12498.0,How we can teach computers to make sense of our emotions,Raphael Arar,2017-12-06,2018-04-02,TED@IBM,670.0,1325007.0,39000.0
12571.0,My $500 house in Detroit -- and the neighbors who helped me rebuild it,Drew Philp,2017-11-16,2018-04-03,TEDNYC,814.0,1390761.0,41000.0
13010.0,"Undocumented lives, inside out", JR,2018-04-04,2018-04-03,Torchbearers,327.0,15981.0,479.0
13011.0,Passion for compassion,Karen Armstrong,2018-04-04,2018-04-03,Torchbearers,417.0,29030.0,870.0
9984.0,Math can help uncover cancer's secrets,Irina Kareva,2017-12-28,2018-04-03,"TED@Merck KGaA, Darmstadt, Germany",450.0,1271928.0,38000.0
13567.0,A simple way to tell insects apart,Anika Hazra,2018-04-03,2018-04-03,TED-Ed,246.0,361616.0,10000.0
13009.0,Food revolutionaries,Jamie Oliver,2018-04-04,2018-04-03,Torchbearers,353.0,53129.0,1500.0
13013.0,Armchair archaeologist,Sarah Parcak,2018-04-04,2018-04-03,Torchbearers,350.0,21722.0,651.0
